ReviewText,ReviewDate,ReviewAuthor,ReviewStarRating,Review Link
"Invincible SUV
The Car looks perfect from all the angles. Drives brilliantly. The petrol engine is a hoot to drive and the DCT (Dual Clutch Transmission) gearbox is just the icing on the cake. The car provides best in class features and also some of the first in the segment as well. The bose sound system works like magic. All led headlamps and the gt line spec gi...Read More"," Nov 13, 2019 ",By Dhruv Sharma,4.0,https://www.cardekho.com/user-review/kia-seltos/invincible-suv-93580.htm
"King of Compact Suv Segment.
Nice car in the segment but its better to increase their power. It has a lag like it is getting on fewer mileage vehicles. And if I talk about the interior it's awesome, the music system is awesome and the design of the car seems to be a foreign car and it looks stunning, the seats of the car are very comfortable and the sunroof is pretty good, the...Read More"," Nov 14, 2019 ",By Pradeep Kumar,5.0,https://www.cardekho.com/user-review/kia-seltos/king-of-compact-suv-segment-93619.htm
"Kia Seltos is the Best Car in this Range
The car is undoubtedly the best in the SUV segment. I have driven Creta & MG Hector both when I wanted to buy an SUV. Kia Seltos is far ahead of Creta and marginally ahead of MG Hector. People had no option and they had to go for Creta (Majburi). People who own Creta very well know that Kia Seltos is far ahead of them. I think Kia Seltos gives the ...Read More"," Nov 14, 2019 ",By Rahul Chowdhury,5.0,https://www.cardekho.com/user-review/kia-seltos/kia-seltos-is-the-best-car-in-this-range-93615.htm
"Kia Seltos is an amazing car with muscular body structure and bit more comfort inside, don't underrate the power of 1.5 diesel motor. It's the most feature-full car in its segment I didn't drive the petrol one but it is definitely a good option, the fuel economy is also decent considering its price range. Overall a good package in its segment. Finally superb model. Great design and interior. I Loved it."," Nov 13, 2019 ",By Gauri Patel,5.0,https://www.cardekho.com/user-review/kia-seltos/smooth-drive-kia-seltos-93534.htm
"Very nice car, latest features, good looking car, sound quality awesome, very good braking system and automatic features available, led lights and alloy wheel are very nice."," Nov 13, 2019 ",By Raghuvanshi Shivam Singh,2.0,https://www.cardekho.com/user-review/kia-seltos/awesome-car-93589.htm
"Winner of heart
Technology loaded, the best car and driving is too smooth, the automatic version is also better, it is one of the most preferable car in this segment."," Nov 13, 2019 ",By Vinit Shukla,5.0,https://www.cardekho.com/user-review/kia-seltos/winner-of-heart-93559.htm
"Kia Seltos
Awesome car with great features and outstanding looks loved the performance. Overall 10 out of 10 for this car."," Nov 13, 2019 ",By Manish Jain,5.0,https://www.cardekho.com/user-review/kia-seltos/kia-seltos-93555.htm
"Excellent Car
Excellent car features, comfortable seats, overall the car looks amazing, features wise the car is so pretty and comfortable. "," Nov 14, 2019 ",By Mehak Maheshwari,5.0,https://www.cardekho.com/user-review/kia-seltos/excellent-car-93637.htm
"Love to Ride
Kia Seltos performance is great on all roads. It looks very stunning. Good interior with many options and variants. "," Nov 13, 2019 ",By User,4.0,https://www.cardekho.com/user-review/kia-seltos/love-to-ride-93577.htm
"Very Good Car
This car is very good, it is so beautiful and the car is priced low but the quality of the material used in the car is very good."," Nov 14, 2019 ",By Sahil,5.0,https://www.cardekho.com/user-review/kia-seltos/very-good-car-93611.htm
"Kia Seltos is definitely a car worth considering if you want a compact SUV that is feature-loaded with a budget of 12-20 Lakhs. Comes with a wide range of variants. And unlike the Creta, the top end models also come with Auto Transmission. The DCT gearbox gives a very smooth ride. Also first in Class features like Air Purifier, Heads Up Display make it even more worth the price. The No. Of bookings will clearly tell you what the car is all about."," Nov 12, 2019 ",By Pradnyesh Suryawanshi,5.0,https://www.cardekho.com/user-review/kia-seltos/prefect-suv-kia-seltos-93479.htm
"Fabulous - Kia Seltos
Kia Seltos is a very fabulous car. Its features are very excellent and good safety features, convenience, comfortable and luxurious."," Nov 13, 2019 ",By Priyanka,5.0,https://www.cardekho.com/user-review/kia-seltos/fabulous-kia-seltos-93526.htm
"Kia Seltos is the best ever SUV / MPV car with all the safety features and latest technology in the market in the budget of every middle-class family. Best in class mileage, best performance, super and muscular look make it so appealing in Indian market. Within 3 months of launch with more than 50000+ sales and booking is a record-breaking achievement of the company Kia."," Nov 12, 2019 ",By Niranjan Bansal,5.0,https://www.cardekho.com/user-review/kia-seltos/best-performance-looks-and-features-kia-seltos-93457.htm
"About Its Safety And Look - Kia Seltos
Kia Seltos is a very good car and look is really great with its alloy wheels making the car attractive and very dashing, front headlight are very cool it looks like a beast. Its safety features are great, it has 6 airbags and great space inside, Kia Seltos is a very good car. Read More"," Nov 12, 2019 ",By Vraj Panchal,5.0,https://www.cardekho.com/user-review/kia-seltos/about-its-safety-and-look-kia-seltos-93454.htm
"Kia Seltos is a nice car and features are also good but as compared to other cars price is too high but value for money and I like the shape of the body, the design of the mac wheels are just awesome. The shape and design of the car look like its a millionaires car, just loved it. Thank you."," Nov 11, 2019 ",By Amalendu Ghosh,5.0,https://www.cardekho.com/user-review/kia-seltos/nice-car-just-loved-it-kia-seltos-93373.htm
"Very Good SUV - Kia Seltos
Kia Seltos is a very good car and very good engine performance and safety features are just great. A very good car in this price range. "," Nov 11, 2019 ",By Ravindar Joshi,5.0,https://www.cardekho.com/user-review/kia-seltos/very-good-suv-kia-seltos-93379.htm
"Best And Beautiful - Kia Seltos
Kia Seltos speaker is very best and all its features are amazing. Its engine is very best and this car gives the very best feeling of driving an SUV."," Nov 12, 2019 ",By Dhruv Sharma,5.0,https://www.cardekho.com/user-review/kia-seltos/best-and-beautiful-kia-seltos-93473.htm
"Best Car - Kia Seltos
Kia Seltos is an extremely tremendous car in the field of compact SUV. The car that has uplifted standard of the Indian automobile industry."," Nov 12, 2019 ",By Arun Kumar Bhardwaj,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-kia-seltos-93450.htm
"Kia Seltos has got the powerful engine of about 1.5L, has great ground clearance. It has got the best interior at this price range. Has got a huge touch screen infotainment system, has the best speakers of bose. The inside colour ambient is great. Got airbag as safety. The car is worth its price. "," Nov 11, 2019 ",By Navaneeth Vs,5.0,https://www.cardekho.com/user-review/kia-seltos/best-in-class-kia-seltos-93413.htm
"I have bought the Kia Seltos HTX IVT petrol. It's an awesome car. Completed 200 kms in 2 days, the experience is fantabulous. Kia Seltos is the best car on the road, it's a value for money car. "," Nov 12, 2019 ",By Deepak,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-kia-seltos-93490.htm
"Kia Seltos styling is excellent. Tyre size is adequate. 1.6 ltr CRDI is same as Creta except it is BS6 which is great and is a very refined engine. Steering response is good but not sharp. The infotainment system is excellently backed by the Bose speakers. The sound quality and the bass is very satisfying. The headlights are effective, especially on the highway."," Nov 09, 2019 ",By Aditya Nair,5.0,https://www.cardekho.com/user-review/kia-seltos/the-great-kia-seltos-93252.htm
"King - Kia Seltos
Kia Seltos looks so amazing and interior leather finishing takes the car at another level and second thing, the exterior of the car looks fantastic but the problem is when we talk about its interior the customer will fell like he is in a BMW series 7 if we compare it with Toyota Innova Crysta or some other cars its really luxurious. Hope you enjoye...Read More"," Nov 10, 2019 ",By Nirmal Singh,5.0,https://www.cardekho.com/user-review/kia-seltos/king-kia-seltos-93336.htm
"I purchased the Kia Seltos HTK Plus Diesel one month back. I drove it about 3K Km in last one month. I couldn't find any single point of disappointment. With head-turning looks, everyone finds it so attractive and innovative design. I got around 16-17 Km per lit average Delhi and 21 Km on Punjab Highway. Superb pickup. Just one betterment KIA can do, that making rear seat armrest and seat reclining include in all variants. This will add comfort for rear-seat without much investment. I am very happy with the features, styling, and performance. Kia should rapidly work on accessories and spare availability to keep themselves ahead against the competition. Failing to this, Indian customer may be distracted easily by upcoming Hyundai and Fords new models."," Nov 10, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/superb-experience-kia-seltos-93334.htm
"The Best - Kia Seltos
Kia Seltos is the best in the industry right now. Best in its segment and has a very premium look.  Highlights:- 1. Bose audio system (for selected models). 2. Seats are comfortable, the driver's seat is like heaven. 3. You won't even experience bumpiness even in city limits because of the high-class suspension used. Read More"," Nov 10, 2019 ",By Pvr Madhav,5.0,https://www.cardekho.com/user-review/kia-seltos/the-best-kia-seltos-93314.htm
"Massive Car In Segment - Kia Seltos
Kia Seltos is one of the most luxurious car in the segment. All first in class features, one of the best family car and looks so impressive worth for money."," Nov 11, 2019 ",By Prem Kumar,5.0,https://www.cardekho.com/user-review/kia-seltos/massive-car-in-segment-kia-seltos-93370.htm
"Best In Class - Kia Seltos
Kia Seltos is a luxury and comfortable SUV with all features loaded machine and best SUV within the price range compare to all competitors."," Nov 10, 2019 ",By Sumit,5.0,https://www.cardekho.com/user-review/kia-seltos/best-in-class-kia-seltos-93302.htm
"Superb And Strong - Kia Seltos
Kia Seltos is a nice car. Excellent performance and look wise seems to be a real value investing. Overall not a single point where we get a single con in this car."," Nov 09, 2019 ",By Vikas Narwal,5.0,https://www.cardekho.com/user-review/kia-seltos/superb-and-strong-kia-seltos-93253.htm
"Goodness - Kia Seltos
Kia Seltos is a very good car with grateful colour and similar to Hyundai Creta and engine is very powerful I love this car and I want this car as soon as possible I am proud of this car and I am waiting for its hatchback I also love its features and its good quality of steering, It is available in both petrol and diesel. I love this car and variou...Read More"," Nov 09, 2019 ",By Sahdev Sardana,5.0,https://www.cardekho.com/user-review/kia-seltos/goodness-kia-seltos-93229.htm
"No. 1 Car Of The Year - Kia Seltos
Kia Seltos is a very good looking valuable car, looks awesome from the front and back, good ground clearance, nice mileage, engine performance is very good."," Nov 09, 2019 ",By Ram Panchal,5.0,https://www.cardekho.com/user-review/kia-seltos/no-1-car-of-the-year-kia-seltos-93245.htm
"Best Car - Kia Seltos
Kia Seltos is all in one package. Pros: great features, engine and transmission options. Cons: service cost and long term reliability is the question."," Nov 09, 2019 ",By Aniruddha Vartak,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-kia-seltos-93237.htm
"The Next Boss - Kia Seltos
The car Kia Seltos design is very appealing. Really like the idea of the dashboard merging into the steering. The 10-inch screen is very responsive with minimum lag. The alloys give a premium look to the car. However, the only downside is the plastic on the door side which is not the best quality when you compare it with a Creta or any other car in...Read More"," Nov 09, 2019 ",By Rakshit Krishna,4.0,https://www.cardekho.com/user-review/kia-seltos/the-next-boss-kia-seltos-93216.htm
"Best In class - Kia Seltos
This is the best car in the segment among all not only is the Kia Seltos most feature-packed car in the segment, but it's also fun-to-drive and looks very good too. Being a newcomer, Kia will also play the price card quite aggressively. With over 20,000 bookings and 200 odd touchpoints, Kia Motors has come to India not only to survive but to rule t...Read More"," Nov 08, 2019 ",By Vishesh,5.0,https://www.cardekho.com/user-review/kia-seltos/best-in-class-kia-seltos-93046.htm
"I have a Kia Seltos GTX+ DCT Petrol model and it is really fun to drive. Faced some issues while buying as Kia cannot provide the exact timelines for the car. Also, the problem is that Kia only provides 2-3 days for the payment of the car which can be hectic if it falls on the weekend. Mileage is a little low in petrol. I am getting 9.2-10 kms in Mumbai traffic. Accessories are not available with dealership and I have paid for them. The dealership said we will receive in week's time. Everything is good about the car though except 2 things: 1. Paddle shifters are not there 2. No panoramic sunroof even in top-end model."," Nov 08, 2019 ",By Inderjeet,4.0,https://www.cardekho.com/user-review/kia-seltos/great-value-for-money-car-kia-seltos-93042.htm
"Winners Of Winner - Kia Seltos
The car Kia Seltos is great, love the sunroof probably you guys would like it too it gives good mileage and also the pick up is great. So everyone should actually purchase such a perfect car. All over great experience. The petrol variant is actually better. It is as silent as a hawk. Man, this is a great car, go to your nearest store and purchase K...Read More"," Nov 08, 2019 ",By Ratnankur Sen,5.0,https://www.cardekho.com/user-review/kia-seltos/winners-of-winner-kia-seltos-93112.htm
"Kia Seltos is a good car, mileage is also good, pickup is not good there should be internet like MG there should be more facilities like MG, overall for middle-class people, it is good, cc should be more, sunroof should be little big, speedometer should have lights like Maruti Vitara, Brezza has with 5 colours."," Nov 09, 2019 ",By Jaikumar Nagpal,4.0,https://www.cardekho.com/user-review/kia-seltos/good-car-for-middle-class-people-kia-seltos-93200.htm
"Most Safest - Kia Seltos
Kia Seltos is the safest car in the world and it has many functions and lit has six airbags I have purchased this car."," Nov 09, 2019 ",By Krishna Meena,5.0,https://www.cardekho.com/user-review/kia-seltos/most-safest-kia-seltos-93196.htm
"Kia Seltos is the King of road, value for money, dreams of every family, personally I recommend to buy this car who like to spend 19 to 20 lakh. Good space inside the car. Music system sounds feels like a theatre. Kia motors give the best product in an Indian market. Car cabin is so silent."," Nov 08, 2019 ",By Kaushik,5.0,https://www.cardekho.com/user-review/kia-seltos/my-forever-kia-seltos-93113.htm
"Dream Car - Kia Seltos
Kia Seltos is a nice car, built quality is so good, good mileage, good power, the latest features, good cabin space."," Nov 09, 2019 ",By Sandeep Sharma,5.0,https://www.cardekho.com/user-review/kia-seltos/dream-car-kia-seltos-93203.htm
"Kia Seltos review, Design: 4/5, Interiors: 4/5, Front space: 5/5, Rear space: 3.5/5, Boot space: 4/5, Mileage: 14 in city and 20 in highway, Comfort: 4/5, Value for money: 3.5/5, Driving pleasure: 4.5/5, Has a nice feel-good factor to it. Drives very well and is convenient for both city and highway."," Nov 08, 2019 ",By User,4.0,https://www.cardekho.com/user-review/kia-seltos/review-kia-seltos-htx-diesel-15-manual-93040.htm
"The car Kia Seltos is best in class it gives full value for money. The car is good looking as well, alloys of the car are superb The car has captured a good market in India."," Nov 08, 2019 ",By Sanjeev Thakur,5.0,https://www.cardekho.com/user-review/kia-seltos/best-in-class-kia-seltos-93032.htm
"Kia Seltos has amazing ride quality and premium cabin experience. With lots of features its fun to drive. Handling is very good, especially in tight corners and city traffic. The pickup is very good and satisfactory. Cabin noise cancellation works like a charm. A definite head-turner on roads."," Nov 07, 2019 ",By Vikram,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-in-the-segment-kia-seltos-93005.htm
"Kia Seltos is a nice car with superb features in this segment, like sunroof, HUD (DISPLAY), Cruise control, 360 degree camera, left & right side turn with came view, tyre pressure monitoring, wireless charger, digital air quality display at the rear, front driver power seat, LED light and many amazing features in GT model."," Nov 07, 2019 ",By Sanjiv Ahuja,5.0,https://www.cardekho.com/user-review/kia-seltos/amazing-car-with-awesome-features-kia-seltos-92983.htm
"Super look and attractive interior mind-blowing car Kia Seltos is. The display is awesome, Exterior is good looking in red colour. In very low price we will get high-tech car Kia Seltos engine sound is very cool, It's like a luxurious car You must buy this car for a perfect ride. Cars technology is updated, I really like the exterior of this car and the red colour is excellent combination."," Nov 07, 2019 ",By Divyesh Gabz,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-in-my-life-kia-seltos-93006.htm
"Kia Seltos is the best car in this segment. awesome design, sharp look, top-class features and trust of Kia, Kia future depends on this car, it is the first car of Kia motors so Kia does not make any compromise with this car, this car is an award-winning car, this car has all the features looks we want in the car, Seltos is the best car."," Nov 07, 2019 ",By Rishabh,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-kia-seltos-93000.htm
"Value For Money In SUV Segment - Kia Seltos Techline
I am the proud owner of Kia Seltos Techline petrol. I must say amazing drive quality, perfect handling, smooth engine, a great feature in this segment and class, it's a sure shot value for money and icing on the cake is the mileage of 19+ on the highway. Service points coverage is well established now in the whole country. Read More"," Nov 08, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/value-for-money-in-suv-segment-kia-seltos-techline-93025.htm
Kia Seltos is a very nice car but the problem is its price as it is little high while the feature of the car is very nice as I mostly liked the sunroof and many more exciting features which make it very comfortable.," Nov 07, 2019 ",By Ayush Mangal,4.0,https://www.cardekho.com/user-review/kia-seltos/the-perfect-car-under-budget-kia-seltos-92988.htm
"Awesome Vehicle - Kia Seltos
I have purchased this car in the previous month. It is so comfortable with awesome features. Thank you, KIA."," Nov 08, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/awesome-vehicle-kia-seltos-93021.htm
"I Love This Car - Kia Seltos
Kia Seltos is a very nice car, it is so comfortable car in over-all looks the cars the car is amazing and great, has got many features in this price which in general offered in cars above 40 lakhs price range. It is a great pick. My Friend took a test drive and to see him explaining the feature and driving experience was something I recall almost e...Read More"," Nov 07, 2019 ",By Chaman Sharma,5.0,https://www.cardekho.com/user-review/kia-seltos/i-love-this-car-kia-seltos-92990.htm
"Comfortable Car with Awesome Facilities
I have purchased KIA Seltos on the previous month. I am fully satisfied with this car. Driving and suspension are very comfortable and smooth gear transmission also."," Nov 07, 2019 ",By Sreeja Vinod,5.0,https://www.cardekho.com/user-review/kia-seltos/comfortable-car-with-awesome-facilities-92969.htm
"Design And Look Is Awesome - Kia Seltos
Kia Seltos is an awesome SUV. Design and look are excellent. I loved its look and design. And features are pretty good in slots."," Nov 07, 2019 ",By Nauman Ahmad Deshmukh,5.0,https://www.cardekho.com/user-review/kia-seltos/design-and-look-is-awesome-kia-seltos-92966.htm
Listen I don't have Kia Seltos but my uncle has and after driving it I can say that it is the best car in its segment and more I never got any issues while driving it. It has great speakers and the display is awesome. One thing I can say that its sports mode is better than any other car I drove.," Nov 06, 2019 ",By Harshit Chauhan,5.0,https://www.cardekho.com/user-review/kia-seltos/this-car-has-serious-potential-and-can-beat-any-car-easily-kia-seltos-92899.htm
"Nice car in segment
It is a good car, however, price is a bit high for diesel models. Looks of the car are awesome. Nice interior along with the fantastic handling. "," Nov 07, 2019 ",By Mahendra M Ramani,4.0,https://www.cardekho.com/user-review/kia-seltos/nice-car-in-segment-92964.htm
"Great Car Ever - Kia Seltos
Kia Seltos is a Great Car. Good Performance. Feel like Luxurious. Milage of the car is very good on the highway. It's almost 17 and in city it's 9 to 10."," Nov 06, 2019 ",By Mehul Patoliya,5.0,https://www.cardekho.com/user-review/kia-seltos/great-car-ever-kia-seltos-92896.htm
"Great Looking - Kia Seltos
Kia Seltos is a  very good looking car and nice future. Kia car provides great safety and easy to drive the car."," Nov 07, 2019 ",By User,4.0,https://www.cardekho.com/user-review/kia-seltos/great-looking-kia-seltos-92949.htm
"I was planning to buy a new car. Typically, SUV. I took a test drive for harrier, MG Duster, Creta... Found harrier to be overall sufficing all parameters that ""I"" expect in my car. Then, ce in kia seltos and once i test drove it, I was sold completely.. the features are top-notch ..the range of variant is annoyingly large but it helps to be picky on what u want and pay for specifics in feature department of the vehicle and choose... The appearance is great, not as good as harrier though but when you combine features, performance, availability of variants and the ride quality, it exceeds all its competition .... I have booked it and waiting for my delivery which brings the only con that I found: the availability of colours is not that good with almost all the dealers and the waiting period for vehicle allotment is way too much."," Nov 02, 2019 ",By Umesh Rana,4.0,https://www.cardekho.com/user-review/kia-seltos/overall-exceeds-its-coplmpetition-when-all-parameters-combined-92566.htm
"Beast car of 2019
Best in its segment and touching a record. Best in class features and ac no 1 and Kia means a powerful vehicle."," Oct 29, 2019 ",By Rao,5.0,https://www.cardekho.com/user-review/kia-seltos/beast-car-of-2019-92142.htm
"Buy but in 2020.
An Amazing car with best features available as compared to other cars available in a similar segment with BSVI engine. Car's looks are good but not sure about the service network of this car. Read More"," Nov 06, 2019 ",By Nidhi Ch,5.0,https://www.cardekho.com/user-review/kia-seltos/buy-but-in-2020-92868.htm
"An Amazing Car: Kia Seltos
Have a stunning look from outside as well as inside. Comfortable and safety are better than compared to all other cars.. Felt in love with this car and good performance.  Read More"," Nov 06, 2019 ",By Nakul Naik,5.0,https://www.cardekho.com/user-review/kia-seltos/an-amazing-car-kia-seltos-92838.htm
"Perfect Car: Seltos
The best Hi-tech car will be a bomb in the market the best in its segment with all latest features of future the style the exterior the interior handling all a class kia seltos will blow the car market in this affordable rate with best features loaded in this car the curves of car finish and seats are very comfortable. Read More"," Oct 30, 2019 ",By Meeshu Bhasin,5.0,https://www.cardekho.com/user-review/kia-seltos/perfect-car-seltos-92233.htm
"Perfect car for Indian Roads
Perfect car for the perfect India as everyone going for creta but its better than creta in comparison to features and handling performance this is a perfect rival for all other 4 meters plus SUV. According to budget and features, htx should be the choice of variant Read More"," Oct 29, 2019 ",By Shashank Singh,5.0,https://www.cardekho.com/user-review/kia-seltos/perfect-car-for-indian-roads-92165.htm
Kia has debuted in the Indian car market by launching a great car. Though this car is based upon Hyundai Creta. The riding is comfortable. The styling and handling are good. The mileage could be a drawback. This is a great car. The designing and looks are fantastic. The refinement is excellent. The ride quality is superb and easily comparable to the Toyota Innova Crysta. The boot space has enough space for the luggage of five people for a short trip. ," Oct 24, 2019 ",By Ankush Katwal,5.0,https://www.cardekho.com/user-review/kia-seltos/the-best-car-in-this-segment-91720.htm
"Nice car, this car is just like magic no other company in the world of cars can compare their car with Kia company firstly I thought that MG is better than Kia but I was wrong."," Oct 29, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/amazing-car-92128.htm
Amazing road presence and excellent pricing strategy by Kia which entered the Indian market with a Bang. The petrol variants in the HTX series is the total value for money. Whereas the GTX variants are priced inappropriately.," Oct 27, 2019 ",By Anonymous,4.0,https://www.cardekho.com/user-review/kia-seltos/kia-enters-with-a-bang-92044.htm
"HONEST VIEWS ABOUT KIA SELTOS
Kia Seltos is a very nice car and fun to drive, new and young design, well equipped with useful tech and features. It is the best value package car in the market for a small family that offers good design in exterior and interior. Interiors have many but useful features for daily use like ventilated seats, a 10-inch infotainment system, and many ot...Read More"," Oct 26, 2019 ",By Amarjot Singh Aujla,5.0,https://www.cardekho.com/user-review/kia-seltos/honest-views-about-kia-seltos-91974.htm
"The Best Of The Rest - Kia Seltos
The car is a tech paradise. The bose speakers provide incredible audio. All the technology in this car is really new for India. If it had an electric variant that would be the coolest car in India. All of this comes at a great price. It is like a quintessential car for a family of 5. It can be used in all kinds of terrain. It is more attractive and...Read More"," Oct 26, 2019 ",By Shyaam Ramesh,5.0,https://www.cardekho.com/user-review/kia-seltos/the-best-of-the-rest-kia-seltos-91935.htm
"My first choice is Kia seltos
Seltos is a good vehicle, driving smooth, the long run is comfortable."," Oct 29, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/my-first-choice-is-kia-seltos-92126.htm
"Car like a fighter jet
Kia Seltos is a Fantastic car. Fantastic design and looks. High-performance engine."," Oct 28, 2019 ",By Ankit Singh,5.0,https://www.cardekho.com/user-review/kia-seltos/car-like-a-fighter-jet-92112.htm
The Seltos is an amazing car to buy and it is one of the most comfortable cars in this price range and one more thing this is only one car that offers such functions at this price.," Oct 27, 2019 ",By R Hymes,5.0,https://www.cardekho.com/user-review/kia-seltos/excellent-car-92030.htm
"The cabin feels luxurious. The sound system is also good. Overall, the experience is very generous. The car offers best in class features with a very competitive price. The only competitor of this car is Hyundai Creta(Top model) Seltos beats every car in its segment but personally comparing the top models of Seltos and Creta makes it to the front."," Oct 27, 2019 ",By Tushar Bhandari,5.0,https://www.cardekho.com/user-review/kia-seltos/a-perfect-car-kia-seltos-92018.htm
"An Awesome Car
This is an awesome car in the segment. The interior is superb. The looks are nice. The seating is comfortable. It is a spacious car. "," Oct 24, 2019 ",By Nisarg Prajapati,5.0,https://www.cardekho.com/user-review/kia-seltos/an-awesome-car-91707.htm
"Luxury SUV
Kia has launched its first car in SUV segment that is Kia Seltos. Kia launched the car at a very competitive price of SUV segment. SUVs nowdays actually preferd in Indian auto market. Kia has completely given a good design to Seltos, after being an owner of seltos you actually do not need to make any changes like changing rear lights, tail lights a...Read More"," Oct 17, 2019 ",By Ayush,4.0,https://www.cardekho.com/user-review/kia-seltos/luxury-suv-90807.htm
"Kia Seltos is a new mid-size SUV. I am currently loving it as it's loaded with features like sunroof, touchscreen infotainment system and many more. It has sufficient space for 5 people. The sporty and bulky looks make it more awesome. I think the price is a bit high for this car otherwise, it's worthy to buy."," Oct 23, 2019 ",By Sahil Arora,5.0,https://www.cardekho.com/user-review/kia-seltos/worth-to-buy-this-suv-kia-seltos-91633.htm
"Unique Designed Car
Kia Seltos is a car that is made with a unique design. This car has been the most awaited compact SUV. It has become the most selling car by crossing over 50,000 bookings in the past 3 months. Kia Seltos is a feature-loaded car by providing the bose speakers, heads up display, ambient lighting, etc. This car has been the most successful car in its ...Read More"," Oct 19, 2019 ",By Mw Gaming,5.0,https://www.cardekho.com/user-review/kia-seltos/unique-designed-car-91153.htm
"Good Car
The cost of the Kia Seltos is very good and the interiors are of top-notch quality and did not feel the cheap quality. Even the base model also has good quality interior. The GT line version of the car has a very good engine and it has all the high-end features which we cannot see in its rivals. This made the seltos a very good option among its riv...Read More"," Oct 17, 2019 ",By Sandip Mukherjee,5.0,https://www.cardekho.com/user-review/kia-seltos/good-car-90875.htm
"Its been 15 days on Kia Seltos GTx+ Petrol, its a wonderful car with excellent features. Turbo engine picks up very fast (100 KMPH in 9-10 secs). On highways it just smoothly flies. Some of the features are really very good like when you switch on the signal to turn, you get a view of that side in your dashboard from the camera even covering blind spots."," Oct 14, 2019 ",By Prakash,5.0,https://www.cardekho.com/user-review/kia-seltos/wonderful-car-90414.htm
"Indians almost forgot what SUV means, Kia Seltos may have some premium features but lacks 4X4 or AWD. Without these features off road, riding is almost not possible. Coming to pricing it is overly priced, just by adding around 10% to the top end variant we can get true SUV like Mahindra XUV 5OO which is also a 7 seater. So I personally feel going for true SUVs like Mahindra XUV 5OO or TATA Safari, Mahindra Scorpio will be a better move. Even maintenance for Indian markers like Tata and Mahindra is more economical."," Oct 13, 2019 ",By C R V Gupta,1.0,https://www.cardekho.com/user-review/kia-seltos/hatchback-with-premium-features-in-suv-mask-90129.htm
"Beautiful car with decent price
Kia Seltos is a beautiful car wuth nice interiors at a decent price. "," Oct 11, 2019 ",By Shaitan Gurjar,5.0,https://www.cardekho.com/user-review/kia-seltos/beautiful-car-with-decent-price-89848.htm
"No Customer Support Is Available For Kia
I took delivery of Kia Seltos diesel automatic and before I reached home driving 15 Kms, I encountered the following issues: 1. Burning smell from hornet, 2. Oil spill over engine cover, 3. Excessive heat from front grill When I asked my dealer , he was cool enough to tell I will raise an issue with his service department.  Read More"," Oct 15, 2019 ",By Sulaman Bawazeer,1.0,https://www.cardekho.com/user-review/kia-seltos/no-customer-support-is-available-for-kia-90635.htm
"Comfortable family car
Kia Seltos is very comfortable. Nice family car, mileage is also very good. There are more advanced features like rear shade mirror, etc."," Oct 11, 2019 ",By Arsh Naren,5.0,https://www.cardekho.com/user-review/kia-seltos/comfortable-family-car-89852.htm
"Best Car In The Segment
Kia Seltos has nice dual-tone lavish interior, functional dashboard, powerful steering and many more good features."," Oct 22, 2019 ",By Ajay Pandey,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-in-the-segment-91508.htm
"Best Car In The Segment
Kia Seltos is the best car available in the segment with bose surround speakers, 360° camera with high resolution, electronically adjustable seats, sunroof, packed up with safety feature and it also has several engine option depending on the choice of the customer and with the elegant interior option with dual-tone dashboard and more. Though sharin...Read More"," Oct 09, 2019 ",By Shailendra Singh,5.0,https://www.cardekho.com/user-review/kia-seltos/best-car-in-the-segment-89549.htm
"The driving experience of Seltos GT 1.4 Turbo petrol with DCT is commendable. It handles very well on highways, around corners and manages easily while overtaking in city drive. Infotainment system has got apple android car play and interface is really good compared to Hector. The quality of fit and finish is very good compared with any car even above its class. This car has got everything that a modern connected car can have plus it has demoralised the so-called premium cars that comes at double the price and much less features comparatively. UVO connect works really well whenever required with 37 connected features. The boot is large enough to keep 4 large bags. An air purifier with perfume diffuser is 1st in its segment. Overall it is a perfect car for the family as well as millennials."," Oct 10, 2019 ",By Anuj Beri,5.0,https://www.cardekho.com/user-review/kia-seltos/disruptively-amazing-89666.htm
"Ample nunber of features
Kia Seltos is an excellent car and features are also very good. The exterior design is very awesome and important thing is a lot of variants are available. For a low end, middle end and top end all people can enjoy while buying this car. Only one thing, the waiting period is a little bit more. Read More"," Oct 08, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/kia-seltos/ample-nunber-of-features-89152.htm
"Kia Seltos is a superb car. With all great specs and full features, the car has everything. Just loved it. The car is amazing, it is going to be a great car for Indian people in this range."," Oct 10, 2019 ",By Aman Rana,5.0,https://www.cardekho.com/user-review/kia-seltos/great-specs-and-features-89568.htm
