ReviewText,ReviewDate,ReviewAuthor,ReviewStarRating,Review Link
This is the best SUV in this price range .i think if someone thinks about class and budget both at the same time then MG Hector is the only choice .their is no competition in the comfort and class felling in this price range in India right now. Internet connectivity and response time is also best.," Aug 11, 2019 ",By Ashish Payal,5.0,https://www.cardekho.com/user-review/mg-hector/golden-era-of-mg-begins-77922.htm
"So good car Internet directed features are so cool. The only feedback is, sunroof is not there, best in the class SUV, very comfortable, ground clearance is also very good, interiors are such awesome. Console tends to be very high at performance, lastly as the name suggests it behaves totally as hector talks in a bullying way."," Aug 12, 2019 ",By Parth Dixit,4.0,https://www.cardekho.com/user-review/mg-hector/the-best-suv-ever-78085.htm
"Owned MG Hector sharp diesel. Drove more than 2000 km in last 20 day. Awesome long drive SUV. SAFE, POWERFUL, COMFORTABLE and LATEST SUV. There are some issues but it is meant to rule Highways."," Aug 12, 2019 ",By Hemant Swaroop Mathur,5.0,https://www.cardekho.com/user-review/mg-hector/awesome-human-thing-78217.htm
"If you are planning for a luxurious ride & value for money vehicle then this SUV is the best & beast of all. Against Toyota Fortuner, Tata Harrier, Renault Duster, Mahindra XUV 300, etc. Looks & comfort features including gives you a profound & deep satisfaction. The latest technology will give you a young generation feeling with all on a voice command feature. Leg space, boot space, another storages etc are all above the marks."," Aug 12, 2019 ",By Rahul,5.0,https://www.cardekho.com/user-review/mg-hector/best-beast-suv-till-now-78147.htm
"Better to choose this car
This is car looks awesome. I suggest it to somebody who wants to buy a car. The model of this car is beautiful with a wild look."," Aug 11, 2019 ",By Bhargav Sai,5.0,https://www.cardekho.com/user-review/mg-hector/better-to-choose-this-car-77835.htm
"MG! Its a human thing.
This car is awesome as it is fully loaded with features with a voice assistant. The sunroof, audio and video player is simply great. The best car in this segment."," Aug 13, 2019 ",By Kuber Sharma,5.0,https://www.cardekho.com/user-review/mg-hector/mg-its-a-human-thing-78346.htm
"Awesome Vehicle
MG Hector is a good vehicle with less fuel consumption. The features are extraordinary."," Aug 13, 2019 ",By Renganath J,5.0,https://www.cardekho.com/user-review/mg-hector/awesome-vehicle-78227.htm
"The Best Car
It is a very nice car with high-level technology and great interior and exterior. It is the best car."," Aug 12, 2019 ",By Night Rider,5.0,https://www.cardekho.com/user-review/mg-hector/the-best-car-78214.htm
"Loaded with all feautres.
MG Hector - Love the car fully loaded with features, looking awesome and the driving experience great with powerful performance."," Aug 12, 2019 ",By User,5.0,https://www.cardekho.com/user-review/mg-hector/loaded-with-all-feautres-78193.htm
"The best car till now - MG Hector
I just got the delivery of the car... I am very happy to have such a prime car. A worthy car only I can say. Huge Boot space. Very good suspension. Big screen and Very good stability control on turns. I also tested it for hill assistant and such good results. Although I haven't gone for off-road, I drive through a road of full patches and Mud and I...Read More"," Aug 07, 2019 ",By Manan Singh,5.0,https://www.cardekho.com/user-review/mg-hector/the-best-car-till-now-mg-hector-76986.htm
"It's not just a car it's a feeling. Best car in the nation. Its looks, power, safety, braking, handling, and many more are superb. It never disappoints you on a long journey. Best in the class interior, features are just wow. Pricing is also very compatible with other cars in competition. Just love the car."," Aug 11, 2019 ",By Lakshay,5.0,https://www.cardekho.com/user-review/mg-hector/beast-in-segment-77829.htm
"The car is a muscle
It is so exhilarating. I loved the car so much. The company has worked hard in designing. The features reminded me of Audi."," Aug 09, 2019 ",By Uttkarsh Sharma,5.0,https://www.cardekho.com/user-review/mg-hector/the-car-is-a-muscle-77317.htm
"My new MG Hector AT Petrol
The car is fully loaded with ample space in the front and back. The engine is efficient but car mileage is low at 8 KMPL, right now. The interiors are good, AC is very effective and onboard computers are amazing. Truly modern car at the best price. Read More"," Aug 11, 2019 ",By Niraj Thapar,4.0,https://www.cardekho.com/user-review/mg-hector/my-new-mg-hector-at-petrol-77813.htm
MG Hector is amazing and loved by its performance and no doubt its best in this segment and a new feature is launched i.e the inbuilt internet in a car which smoothens the ride 😊," Aug 11, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/mg-hector/just-amazing-77775.htm
"Value For Money
Looks like MG Hector will disrupt the automotive segment in India. Still waiting for my car, but at this stage after observing all positive and negative reviews about the car, I still opine it is worth the wait. I hope MG will not disappoint its fan followers in this segment. Read More"," Aug 10, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/mg-hector/value-for-money-77559.htm
"MG Hector is in the waiting period. I loved the test drive and I am sure it a great car with a lot of features. I am eagerly waiting for it as I am a car lover and to my knowledge, this car gives you all the things that you would need in this modern country."," Aug 08, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/mg-hector/superbb-77059.htm
"Just Amazing
The Sunroof & the infotainment system of MG Hector is just a phenomenon and the technology in the car is simply awesome."," Aug 10, 2019 ",By Aman,4.0,https://www.cardekho.com/user-review/mg-hector/just-amazing-77607.htm
"I like internet connectivity in this car because if I'm away from the car I can start the engine without anyone's help from anywhere. This will be more helpful to those who are taking the diesel version, while the owner is away from the car for months they can start the engine from anywhere using the app."," Aug 10, 2019 ",By Thoufeequl Rashid T,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-with-internet-connectivity-77601.htm
"Great Mileage Car
Excellent looks with great mileage. fabulous design with a comfortable interior."," Aug 06, 2019 ",By Puneet,5.0,https://www.cardekho.com/user-review/mg-hector/great-mileage-car-76810.htm
"I just got the delivery of the car... I am very happy to have such a prime car at me. A worthy car only I can say. Huge Boot space. Very good suspension. Big screen and Very good stability control on turns. I also tested it for hill assistant and such good results... Although I haven't gone for off-road, I drive through a road of full patches and Mud and I found it as a Good offroader too."," Aug 03, 2019 ",By Sai Holkar,5.0,https://www.cardekho.com/user-review/mg-hector/true-human-thing-76141.htm
"THE INTERNET CAR
Internet would be the ultimate version of MG Hector. The ultimate speak recognition that would understand everything on the car. It would understand exactly what you wanted, and it would give you the right thing. In this generation, we want a car like this. Today People want an update. MG is a brilliant car. Because It is an Internet car..its the b...Read More"," Aug 03, 2019 ",By Sadhik S,5.0,https://www.cardekho.com/user-review/mg-hector/the-internet-car-76127.htm
"A Tough Rival
The car is good overall but lags in power when used at its full limit. (7seats+luggage). It's little lighter than its rivals but also an economic one. Its presence is noteworthy but feels bulky sometimes. Read More"," Aug 05, 2019 ",By Atharva Vilas72jadhav,4.0,https://www.cardekho.com/user-review/mg-hector/a-tough-rival-76490.htm
MG Hector is really a stunning car specially in this segment. Everyone loves is design and interface. Voice command features are the center of attraction in this car. There will be more rivals to this car in the near future like Kia seltos and more.," Aug 06, 2019 ",By Dushyant,4.0,https://www.cardekho.com/user-review/mg-hector/stunning-hood-76723.htm
"Hello, this is just a review after doing 4000 km on diesel top-end variant. I will not get into looks and interiors as so many people have written on it. I would just focus on my 4000 km travel experience. Did hill as well as national and state highway driving? Touched 170 km/h speed. Car is excellent to drive and braking at high-speed is fantastic. No vibration or sitting while breaking, just stops straight. On the bridge, joints do not jump or shake. Would rate it better than a Fortuner or Q5 which I have driven on some roads (Lucknow to Delhi). Hill driving did between Kanpur and shaktinagar. On hill, I find the car has less power especially when u change gears. The car has a perfect grip on hill turns. The car gave me an average fuel consumption of 18 between Kanpur and shaktinagar. Very comfortable seats just don't feel tired. Everything was perfect except for two issues. 1. headlights need improvement as on rainy night visibility gets bad. 2. Wiper blades need some improvement as it leaves some foggy impression on the glass for a second."," Aug 06, 2019 ",By Sameer Bhargava,5.0,https://www.cardekho.com/user-review/mg-hector/superb-car-mg-hector-76699.htm
"This car is superb, terrific, awesome, best interior with Bluetooth, navigation, roof window, touch screen, ABS, airbags, radio, the exterior with alloy wheels and beautiful colours."," Aug 04, 2019 ",By Divyansh Chera,5.0,https://www.cardekho.com/user-review/mg-hector/super-duper-car-76258.htm
"I love mg hector
Very nice car MG Hector wonderful and safe travels and tours. It's Very good best maintenance packages."," Aug 04, 2019 ",By Gaurav Maid,5.0,https://www.cardekho.com/user-review/mg-hector/i-love-mg-hector-76251.htm
"SUV of the year
Amazing SUV. Best in class features. Worth buy. 10, touch screen and design super."," Aug 03, 2019 ",By Santosh Deshmukh,4.0,https://www.cardekho.com/user-review/mg-hector/suv-of-the-year-76129.htm
"A Good Car
The features are impressive. The acceleration is great within a good price range. The built quality is nice. "," Aug 06, 2019 ",By Engineer Gaurav Aditya,4.0,https://www.cardekho.com/user-review/mg-hector/a-good-car-76733.htm
"Luxury Car
It is a luxury car which has fabulous features and comes with beautiful looks"," Aug 06, 2019 ",By Crime Branch,5.0,https://www.cardekho.com/user-review/mg-hector/luxury-car-76705.htm
"THE SHOW-OFF CAR
I took a test drive on the new nice looking car called MG. Yes, it's a good looking car and fully loaded with top features that the competitors do not have till I am writing this but, I expect that Hyundai will make the new car to make a tough competition for them. MG driving experience (diesel), I noticed the engine sound is a bit lower than the c...Read More"," Aug 01, 2019 ",By Fasil Sha S,4.0,https://www.cardekho.com/user-review/mg-hector/the-showoff-car-75658.htm
"Comfortable for family
This car is really exciting because this all has all features which a luxury car not have, and it is very much comfortable for a family to go anywhere and we should carry many bags in his boot, and this is a really such one of first internet car. Read More"," Jul 31, 2019 ",By Uday Sabharwal,5.0,https://www.cardekho.com/user-review/mg-hector/comfortable-for-family-75459.htm
"Boom Boom - Mg Hector!!
The first time when MG reveals it price from that time my aim was to buy tMG Hector! The exterior build quality is really solid. All metal panels have a really nice heft to them and they inspire a lot of confidence in the product. Paint quality is really really good!! But the car design was not so good but inside the car and it instantly scores on ...Read More"," Jul 29, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/mg-hector/boom-boom-mg-hector-75082.htm
"Advance machine
Loved the internet feature, aggressive look, comfortable seats, enough leg, space, and great pickup."," Aug 03, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/mg-hector/advance-machine-76042.htm
"Touch screen
It is an excellent car with good features and it has a good capacity with brilliant features. The screen is the main reason to make this car an excellent piece."," Jul 30, 2019 ",By Sapna Singla,5.0,https://www.cardekho.com/user-review/mg-hector/touch-screen-75153.htm
"Hector is one best car in this world. The technology and system of this car are really very good and useful and as it said in the advertisements, its Human Car in this modern era. Look wise too it stands apart and my favorite is its electric sunroof which opens with the human voice. "," Aug 01, 2019 ",By Dhruman Patel,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-best-car-75584.htm
"A Worthy Car
This is the best car in this affordable price range. The build quality is nice. The pick up is amazing. The safety features are marvellous.  "," Jul 31, 2019 ",By Nitin Saxena,5.0,https://www.cardekho.com/user-review/mg-hector/a-worthy-car-75371.htm
"Excellent car
It is an excellent car with great specification, safety, and overall performance. The features of this car are great, I really loved it!"," Aug 03, 2019 ",By Thomas Abraham,5.0,https://www.cardekho.com/user-review/mg-hector/excellent-car-76000.htm
"Best SUV
Best SUV, good boot space with internet connectivity. Thanks MG for introducing such a wonderful piece of your creation."," Aug 02, 2019 ",By Arjun K,5.0,https://www.cardekho.com/user-review/mg-hector/best-suv-75776.htm
"Best car in this price range
The best feature of this car is- 1- voice control 2- Big touch screen  3- Alloy Wheels"," Jul 31, 2019 ",By Adnan Khan,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-in-this-price-range-75480.htm
"I love this car
Lo price but excellent SUV. Everyone needs an SUV who loves the car. MG Hector a Small SUV but it's 2.0 bs-6 diesel engine gives more power. It's Platform and interior design are so good and the sunroof of MG Hector, the outer design is excellent. The middle class who needs an SUV MG Hector comes to fulfill these dreams. Read More"," Jul 26, 2019 ",By Jalti Madahi,5.0,https://www.cardekho.com/user-review/mg-hector/i-love-this-car-74485.htm
"Great car suspension and style.
It's amazing in its price range and of course the interior is best and amazing features enjoyed driving this beauty but all cars can't be so perfect its suspension should be more strong. Read More"," Jul 29, 2019 ",By Palkesh Jaiswal,4.0,https://www.cardekho.com/user-review/mg-hector/great-car-suspension-and-style-75028.htm
"Fantastik look
Supercar, very powerfull, nice look, and great performance."," Jul 28, 2019 ",By Suthar Chetu Dj,5.0,https://www.cardekho.com/user-review/mg-hector/fantastik-look-74785.htm
"Overall Great !!!
Good design, upmarket SUV, intelligent features, Net savvy, impressive looks, dynamic and extraordinary Machine."," Jul 28, 2019 ",By Puneet B Sharma,5.0,https://www.cardekho.com/user-review/mg-hector/overall-great-74779.htm
"Morris Garrage
This car is more comfortable. It is a gorgeous model of Morris garage... Ground clearance is not as high as Fortuner."," Jul 28, 2019 ",By Sankat Mochan Biswal,5.0,https://www.cardekho.com/user-review/mg-hector/morris-garrage-74774.htm
"A perfect suv for family
I like the design and headlamps of MG Hector and it enhances its looks."," Jul 27, 2019 ",By Ajit Kumar,5.0,https://www.cardekho.com/user-review/mg-hector/a-perfect-suv-for-family-74586.htm
"The Best Car
This is a superb car. The features are excellent. Overall a good car in the segment. "," Jul 26, 2019 ",By Pravina Jayesh Gogri,5.0,https://www.cardekho.com/user-review/mg-hector/the-best-car-74384.htm
"A Good Car
The looks are very good. The features are impressive. The handling is nice. The features are amazing. "," Jul 26, 2019 ",By Madhusudan,3.0,https://www.cardekho.com/user-review/mg-hector/a-good-car-74376.htm
"Nice car but need improvements
Good features but not good exteriors. It should be a bit of good quality"," Jul 29, 2019 ",By Tejas Jakharia,5.0,https://www.cardekho.com/user-review/mg-hector/nice-car-but-need-improvements-75029.htm
"M.G. THE NEW LIFE
Nice car and comfortable space Power and interior are so good."," Jul 29, 2019 ",By Vivek Vaishnav,5.0,https://www.cardekho.com/user-review/mg-hector/mg-the-new-life-74974.htm
"MG Hector: Battery issue, small wheelbase as per car size, panoramic roof heats rear passenger seating too early. Touch screen not very responsive. The company's customer care not responsive regarding problems shared. Overall interested in selling numbers. New car delivered with scratches, driving foot Matt to pin broken, noisy roof opening & shaking rearview mirror. Complaint sent to the company via mail but nothing responded from dealer ends regarding the same. "," Jul 24, 2019 ",By Anonymous,2.0,https://www.cardekho.com/user-review/mg-hector/worst-car-74136.htm
"Overall package
Perfect car to give tough competition to Tata Harrier and jeep compass. The car is fully loaded with features."," Jul 25, 2019 ",By Harleen Singh,5.0,https://www.cardekho.com/user-review/mg-hector/overall-package-74175.htm
"Middle seat disappointing
Middle seats seem not as comfortable as not getting support to thighs and maybe a painful journey for a long drive."," Jul 25, 2019 ",By Vinayak Kadam,2.0,https://www.cardekho.com/user-review/mg-hector/middle-seat-disappointing-74165.htm
"Stylish car
Looking so stylish and a new generation SUV car today. and finally, I never have seen this car before."," Jul 24, 2019 ",By Sachin Singh,5.0,https://www.cardekho.com/user-review/mg-hector/stylish-car-74079.htm
"MG HECTOR is a dope
I love the design of this car. This is the best SUV under this price range. I am in love with the features this car has."," Jul 24, 2019 ",By Aman Goel,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-is-a-dope-74031.htm
"Car performance
Superb car with all new features. A pure mixture of art and power with an affordable price will make a huge change in the car industry."," Jul 23, 2019 ",By Shekhar Gounder,5.0,https://www.cardekho.com/user-review/mg-hector/car-performance-73824.htm
"It's not a human thing
I would definitely buy MG Hector and I have ordered too. The first internet car and the specially the sun roof. The best SUV right now in the market."," Jul 23, 2019 ",By Ravi Mukherjee,5.0,https://www.cardekho.com/user-review/mg-hector/its-not-a-human-thing-73791.htm
"Perfect Family Car
It is the perfect family car in India under 20 lakhs, it comes with really great exterior and interior."," Jul 26, 2019 ",By Tannu Mohit Ahuja,5.0,https://www.cardekho.com/user-review/mg-hector/perfect-family-car-74354.htm
"Better than anything you've ever experienced!
It has excellent build, splendid features and best in class boot space and amenities make it the perfect in this range!"," Jul 23, 2019 ",By Jay Dodia,5.0,https://www.cardekho.com/user-review/mg-hector/better-than-anything-youve-ever-experienced-73897.htm
"Best Car
MG Hector is a very beautiful car especially the internet facility is really very good."," Jul 23, 2019 ",By User,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-73790.htm
"MG Hector is one of the best SUVs in this segment. MG has basically competition with harrier and compass. I had driven this SUV so I am sharing my experience. Pros: 1. SUV has a good pickup. 2. Smooth drive.  Cons:1. Issue with the voice command. Either the voice command did not respond or it will listen to your personal talk too. 2. Display touch: Touch is not that much responding as expected. one can say that Touch is the same as in Chinese mobile. 3. cooling issue: Rear seat passenger is going to face this issue in Hot weather. Rear vent cooling is not as per the expectations. Due to the sunroof, rear seats have a much higher temperature. 4. The biggest issue which the one will face is the battery issue. Even MG knows that its battery is not that much perfect that's why MG is giving a 1-year warranty on the battery."," Jul 22, 2019 ",By Vikas Dixit,3.0,https://www.cardekho.com/user-review/mg-hector/battery-issue-will-be-the-biggest-issue-73530.htm
"Excellent car in India.
Good SUV & value for money. MG is a good brand. Excellent SUV in the market."," Jul 19, 2019 ",By Himanshu Shukla,5.0,https://www.cardekho.com/user-review/mg-hector/excellent-car-in-india-73026.htm
"Very nice car
It's a very nice car in this price and this is India's first internet car."," Jul 22, 2019 ",By Yogesh Singh Tanwar,5.0,https://www.cardekho.com/user-review/mg-hector/very-nice-car-73553.htm
Had been following this car since MGs entry in India. Got it booked way in advance and got the 1st Delivery of Petrol DCT SHARP last week. Car is top-loaded with Amazing Features which are all first in the segment. Right now getting a mileage of around 12 which is decent enough for Petrol Car of this size. Have actually noticed people on the road looking out of their Mercedes and Audis because of a Fresh and Beautifully Designed Machine on road after a long time in this Segment.," Jul 18, 2019 ",By Deepak Bajaj,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-72882.htm
"Best in Segment !
The MG Hector is the fulfilled Indian conditions. It's come on New features & its Unic. These made it Unic from other SUV in the Segment."," Jul 18, 2019 ",By Aditya,5.0,https://www.cardekho.com/user-review/mg-hector/best-in-segment-72809.htm
"An Amazing Car
MG Hector is an amazing car. The looks are very nice. I like this car. "," Jul 22, 2019 ",By Siddharth Suryavanshi,5.0,https://www.cardekho.com/user-review/mg-hector/an-amazing-car-73557.htm
"Bad Experience
MG Hector does not give you mileage, the problem of battery discharge is there, voice command is not good, and also rear AC gives you very poor cooling."," Jul 23, 2019 ",By Amit Kumar,2.0,https://www.cardekho.com/user-review/mg-hector/bad-experience-73783.htm
MG Hector is a futuristic car with a combination of technology and engineering. I can definitely recommend buyers to go for the fascinating SUV. Most importantly the price tag is very wonderful.," Jul 22, 2019 ",By Ankuran Boruah,5.0,https://www.cardekho.com/user-review/mg-hector/futuristic-suv-73525.htm
"Best Car In The Segment
MG Hector is a fantastic car in the segment with nice colors and great features. It comes at good prices."," Jul 19, 2019 ",By Abdul Kader Nk,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-in-the-segment-73058.htm
"The Best Car
It is the best car in India, you will get the best features in this car and especially the sensors as they are awesome."," Jul 19, 2019 ",By Shiba Panda,5.0,https://www.cardekho.com/user-review/mg-hector/the-best-car-72885.htm
"MG Hector is a nice car. MG Hector have all the features especially the voice commands are pretty good but the only thing, I personally didn't like is the power and the acceleration. In terms of power it seems nice on the paper but for the price point Harrier is quite nice."," Jul 17, 2019 ",By Tushar Goyal,4.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-72580.htm
"MG Hector is the best car in India, It is the first internet connection car with SIM. It looks very good. The size, shape, and overview of the back and front are awesome. It has good leg-space, The price of this is also very good and for family, it is the best in the world."," Jul 16, 2019 ",By Hemant Kumar,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-72522.htm
"In India recently the new company had launched that is MG ( Morris garages ) & this company had also launched a new model which is the all-new MG hector, this car is the best SUV for India, Because this car gets more luxury features at less price & that's the advantage for customers, MG hector is the best rival for Hyundai creta, & I think the MG hector is best than the creta because MG hector is more stylish than the creta, & the main thing the customer see in a car is the mileage, & MG hector has the mileage of 15 KMPL in city & 17 KMPL on highway, so this wonderful thing in this car, & this car price starts from 12.18 lakhs, I wanna say thanks to the MG company for manufacturing this type of best SUV in less price."," Jul 16, 2019 ",By Mohammed Naveed,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-72498.htm
Awesome car bast of bast good car insurance quotes and insurance quotes for your auto car insurance companies and insurance coverage online automobile insurance companies you will find more information.," Jul 16, 2019 ",By Arman Malik,5.0,https://www.cardekho.com/user-review/mg-hector/good-morning-to-me-and-72440.htm
"I am planning to buy MG Hector diesel sharp variant. I think it is the best car in its segment with tons of features. It's slighting position looks superb with all LEDs. The panoramic sunroof looks good. I have dropped my idea to my Ford Endeavor. White color looks wow. The rear seat is adjustable with the different seating position. The ground clearance is ok. The engine with 2.0,  it produces 170 bhp. The decent turning radius of 5.2.boot space is 589 liter. Six airbags and 17 inches tyres and a Stepney with 17-inch tyre. Three spokes steering with height and reach adjustable. Rain-sensing viper's. Pressure and temperature monitoring system. Accua weather app and gaana app and many more."," Jul 14, 2019 ",By Syed Irshad Hussain,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-72311.htm
MG Hector is a very good car in the segment with more features and comfort. Fuel efficiency is also good in the same segment whether compared to tata harrier or jeep compass.," Jul 17, 2019 ",By Shivam Singh,4.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-72634.htm
"Best car
It is the best and wonderful car especially the voice commands."," Jul 18, 2019 ",By Sunil Kumar,4.0,https://www.cardekho.com/user-review/mg-hector/best-car-72800.htm
"MG Hector
MG Hector is the best car in its segment. I think MG Hector has all the features that a simple car need."," Jul 16, 2019 ",By Unboxing King,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-72531.htm
"Amazing car
Superb car with connectivity. It is an amazing car with excellent features."," Jul 15, 2019 ",By Arvinder Singh,5.0,https://www.cardekho.com/user-review/mg-hector/amazing-car-72427.htm
"Awesome car
MG Hector comes with great features. It is really an awesome car, you will end up buying MG Hector."," Jul 14, 2019 ",By Rohit Shakya,5.0,https://www.cardekho.com/user-review/mg-hector/awesome-car-72337.htm
"All About MG - Hector
MG Hector is a huge hit in India. Booking numbers are over 15,000 units in about 15 days post launch. Waiting period in most cities has touched 7 months, and increasing. With production of Hector limited to just 2,000 units a month, it is going to be a long wait for most buyers. The good news is that deliveries have started, and are in full swing J...Read More"," Jul 12, 2019 ",By We Punjabi Music,4.0,https://www.cardekho.com/user-review/mg-hector/all-about-mg-hector-72013.htm
"We are waiting for delivery, that car is my favorite choice with family, I'm getting feedback from viewers from good, while compared with other SUV cars much better than others ... So, we choose and love MG Hector."," Jul 14, 2019 ",By Raja Sekar,5.0,https://www.cardekho.com/user-review/mg-hector/look-is-smart-72246.htm
The only thing disapointing is wheel size. It could be a bit big according to the body size. Performence is good but not that much while compare to same segment. Connectivity gives you a luxury feel in a small budget.," Jul 13, 2019 ",By Rejath,4.0,https://www.cardekho.com/user-review/mg-hector/luxury-for-middleclass-72159.htm
"I like the car design it features, it's awesome to see the front profile the dashing looks. the surrounding light system, it awesome to the led light, and there is no word for the infotainment system I will give 10 out of 10, It really wonderful. I wish to have this kind of car."," Jul 14, 2019 ",By Samarjeet Mohanty,5.0,https://www.cardekho.com/user-review/mg-hector/the-experience-and-exclusive-of-mg-hector-72234.htm
"Luxury car
MG Hector is a perfect car lavish and comfortable and decent looks and luxury features."," Jul 13, 2019 ",By Pranav,5.0,https://www.cardekho.com/user-review/mg-hector/luxury-car-72164.htm
"I think this car is better than Toyota Fortuner and there are many features which make it different to other cars and Fortuner also and this is first internet car in India, so I if someone asked me to buy a car. I will recommend this one car MG hector and if we talk about the price of this car so it's good being an internet car."," Jul 13, 2019 ",By Rajat Kumar,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-mt-72163.htm
"Affordable priced car
Value for money, good feel which gives inside the car, we feel the luxury needs in the car."," Jul 13, 2019 ",By Remo Tony,5.0,https://www.cardekho.com/user-review/mg-hector/affordable-priced-car-72110.htm
"Full value of money
I test drove a smart petrol automatic transmission, it was wonderful to experience. I booked the same in May 19 Pre-bookings."," Jul 12, 2019 ",By Jipsy,5.0,https://www.cardekho.com/user-review/mg-hector/full-value-of-money-71948.htm
"Great car
This car was amazing and this is the feature car in our country. it's really a human thing"," Jul 12, 2019 ",By Manju Bhargav,5.0,https://www.cardekho.com/user-review/mg-hector/great-car-71945.htm
"MG Hector comfort
MG Hector is a nice and comfortable car. With nice gearbox as well."," Jul 13, 2019 ",By Pratima D Pathak,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-comfort-72160.htm
"Wonderful car and looking very nice I am very impressed this car system and looks. This is a really wonderful car, the driving experience is wonderful & mileage is very good. I like this car, I am very happy to choose this car, amazing look easy to drive, and 100% safe."," Jul 11, 2019 ",By Ashish Rajput,5.0,https://www.cardekho.com/user-review/mg-hector/my-experience-71812.htm
"MG Hector is a great car and best in features out there in the segment, and the advantage is that the prices are also outstanding and in features, I can't say because better have this car into your garage."," Jul 10, 2019 ",By Suryansh Shukla,5.0,https://www.cardekho.com/user-review/mg-hector/love-the-quality-of-this-product-71717.htm
"Fabulous work by MG
Awesome looking stylish, my dream car, there is none in the competition in this price range. Great work MG."," Jul 12, 2019 ",By Faraz Khan,5.0,https://www.cardekho.com/user-review/mg-hector/fabulous-work-by-mg-71944.htm
"Realistic car, I just can't express my love about this MG Hector. It is fantastic, it is amazing, and the main thing it is value for money. I just loved it and its turbo engine gives a kick."," Jul 11, 2019 ",By Aakarsh Verma,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-the-new-human-bond-71740.htm
"Outstanding SUV ever in this range, going to boom the market. It's really having outstanding and advanced features and also has a great safety. It is completely comfortable from each and every angle."," Jul 12, 2019 ",By Kaptaan,5.0,https://www.cardekho.com/user-review/mg-hector/outstanding-suv-71877.htm
"Great Car
MG HECTOR is an awesome car because of its looks and features. Voice control is an add on in this car. It also has a panoramic sunroof. I love this car."," Jul 11, 2019 ",By Dwarika Prasad Gupta,5.0,https://www.cardekho.com/user-review/mg-hector/great-car-71819.htm
"I love this MG HECTOR
It's not just a car, it is a full tank of features, performance, and quality."," Jul 11, 2019 ",By Kanishk Patidar,5.0,https://www.cardekho.com/user-review/mg-hector/i-love-this-mg-hector-71797.htm
"Super Car
MG Hector is a modern car with GB AI technology. Must buy this car."," Jul 10, 2019 ",By Anonymous,5.0,https://www.cardekho.com/user-review/mg-hector/super-car-71671.htm
"MG Hector beautiful car.
      MG Hector is very beautiful and nice color. MG Hector looks like a racing car.    "," Jul 10, 2019 ",By Adr,5.0,https://www.cardekho.com/user-review/mg-hector/mg-hector-beautiful-car-71658.htm
"Super Car
MG Hector is very strong and has a stylish look with a smooth drive. Therefore, MG hector is the best car in the world."," Jul 09, 2019 ",By Mojesh Chowdary,5.0,https://www.cardekho.com/user-review/mg-hector/super-car-71572.htm
"MG Hector is an amazing car with all the right features at an unbelievable price. The car makes an impact in the first glance and the interiors do the rest. Did a test drive of the petrol DCT as not interested in manual versions and the engine was on song. you can't tell it a 1.5-liter motor as the delivery is very smooth. I am driving a CRV auto and this guy puts it to shame. Did visit KIA to look at the Seltos and it sure is another winner but through sheer size and the panoramic sunroof, Hector leaves it behind."," Jul 08, 2019 ",By Ashish Swami Verified Buyer,5.0,https://www.cardekho.com/user-review/mg-hector/hector-great-car-at-the-right-price-71303.htm
This car is a very nice feature also the looking of this SUV is fantastic just like the luxury car I impress from this car because their features are the most innovatory.," Jul 08, 2019 ",By Sameer Khan,4.0,https://www.cardekho.com/user-review/mg-hector/good-car-71384.htm
"Good Car
MG Hector is the best car also getting all the attractive features in this car in this budget range."," Jul 08, 2019 ",By Ashish,5.0,https://www.cardekho.com/user-review/mg-hector/good-car-71322.htm
"Best Car
Seems to be right on Informant System, MG Hector has excellent features and design in this price range."," Jul 08, 2019 ",By Priyank Arora Verified Buyer,3.0,https://www.cardekho.com/user-review/mg-hector/best-car-71320.htm
"MG Hector has a very powerful engine. Also, the looks and interior are great. There is no complain about Hector. It is a real SUV. Firstly I liked Creta but Hyundai is taking lots of money but not giving keyless entry, push-button start/stop feature but when MG hector will come to the market. It will push-back the market of Creta."," Jul 07, 2019 ",By Meghji Arjun Patel,5.0,https://www.cardekho.com/user-review/mg-hector/best-car-71124.htm
